ID.Cell.per.Trip,Area,Site,Year,Total.Angler.Hours,Grid.Cell.ID,Barred Sand Bass,Black-and-Yellow Rockfish,Black Rockfish,Blacksmith,Blue Rockfish,Bocaccio,Brown Rockfish,Buffalo Sculpin,Bull Sculpin,Cabezon,Calico Rockfish,California Halibut,California Lizardfish,California Scorpionfish,California Sheephead,Canary Rockfish,Chilipepper Rockfish,China Rockfish,Copper Rockfish,Deacon Rockfish,Fantail Sole,Garibaldi,Gopher Rockfish,Grass Rockfish,Halfmoon,Honeycomb Rockfish,Jack Mackerel,Jack Smelt,Kelp Bass,Kelp Greenling,Kelp Rockfish,Lingcod,Mackerel (Family Scombridae),Northern Anchovy,Ocean Whitefish,Olive or Yellowtail Rockfish,Olive Rockfish,Opaleye,Pacific  (Chub) Mackerel,Pacific Barracuda,Pacific Bonito,Pacific Sanddab,Pacific Sardine,Painted Greenling,Petrale Sole,Pile Perch,Quillback Rockfish,Rock Greenling,Rock Sole,Rock Wrasse,Rosy Rockfish,Rubberlip Seaperch,Salema,Sand Sole,Sanddab spp.,Sarcastic Fringehead,Scalyhead Sculpin,Senorita,Sharpnose Surfperch,Silversides (Family Atherinopsidae),Speckled Sanddab,Spiny Dogfish,Squarespot Rockfish,Starry Rockfish,Striped Seaperch,Tiger Rockfish,Top smelt,Treefish,Tubesnout,UnID Blue Rockfish,Unknown,Unknown rockfish,Vermilion Rockfish,White Croaker,White Seabass,Widow Rockfish,Wolf Eel,Yelloweye Rockfish,Yellowtail Rockfish,Total
PBM09141101,Point Buchon,MPA,2011,6.38,PB01,0,0,0,0,0.156739812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.388714734,0,0,0,0,0,0,0,0,0.313479624,0,0,0,0,0.156739812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.015673981
PBM09141102,Point Buchon,MPA,2011,9.27,PB02,0,0.107874865,1.078748652,0,1.078748652,0,0,0,0,0.323624595,0,0,0,0,0,0,0,0,0,0.107874865,0,0,3.55987055,0,0,0,0,0,0,0.107874865,0,0.323624595,0,0,0,0,0.323624595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107874865,0,0,0,0,0,0,7.1197411
PBM09141107,Point Buchon,MPA,2011,9.01,PB07,0,0,0.110987791,0,0.776914539,0,0,0,0,0.443951165,0,0,0,0,0,0,0,0,0,0,0,0,3.773584906,0,0,0,0,0,0,0.110987791,0.443951165,0.110987791,0,0,0,0,0.221975583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110987791,6.104328524
PBM09141111,Point Buchon,MPA,2011,8.6,PB11,0,0,0,0,0.697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11627907,0,0,1.976744186,0,0,0,0,0,0,0,0,0.465116279,0,0,0,0,0,0,0,0,0,0.581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11627907,0,0,0,0,0,0,3.953488372
PBM09150901,Point Buchon,MPA,2009,3.86,PB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259067358,0,0,0,0,1.295336788,0,0,0,0,0,0,0,0,0.259067358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813471503
PBM09150906,Point Buchon,MPA,2009,2.87,PB06,0,0,2.787456446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696864111,0,0,0,0,0,0,0,0.348432056,0.348432056,0,0,0,0,0.348432056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.529616725
PBM09150908,Point Buchon,MPA,2009,2.57,PB08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723735409,0,0,0,0,0,0,0,0.389105058,0.389105058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.501945525
PBM09151503,Point Buchon,MPA,2015,8.97,PB03,0,0,0.11148272,0,2.898550725,0,0,0,0,0.11148272,0,0,0,0,0,0.11148272,0,0,0,0.11148272,0,0,3.010033445,0,0,0,0,0,0,0,0,0.445930881,0,0,0,0,1.226309922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11148272,0,0,0,0,0,0.22296544,8.361204013
PBM09151510,Point Buchon,MPA,2015,8.92,PB10,0,0,0.33632287,0,7.174887892,0,0,0,0,0,0,0,0,0,0,0.448430493,0,0,0.448430493,0,0,0,3.923766816,0,0,0,0,0,0,0.112107623,0.448430493,0.448430493,0,0,0,0,1.121076233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224215247,0,0,0,0,0.112107623,0,0,0,0,0,0.560538117,15.35874439
PBM09171501,Point Buchon,MPA,2015,7.51,PB01,0,0,0,0,5.592543276,0,0,0,0,0.133155792,0,0,0,0,0,0.133155792,0,0.133155792,0,0,0,0,2.92942743,0,0,0,0.133155792,0,0,0,0,0.399467377,0,0,0,0,0,0,0.798934754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133155792,0,0,0,0,0,0.266311585,10.65246338
PBM09171502,Point Buchon,MPA,2015,7.66,PB02,0,0,1.82767624,0,7.180156658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.219321149,0,0,0,0,0,0,0,0.652741514,0.130548303,0,0,0,0,0.261096606,0,0,0,0,0,0.130548303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130548303,0,0,0,0,0.261096606,0,0,0,0,0,0,12.79373368
PBM09171504,Point Buchon,MPA,2015,7.31,PB04,0,0,1.23119015,0,12.44870041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683994528,0,0,0,0,0,0,0,0.547195622,0.136798906,0,0,0,0,1.367989056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273597811,0,0,0,0,0,0,16.68946648
PBM09171509,Point Buchon,MPA,2015,7.45,PB09,0,0,0.805369128,0,6.44295302,0,0,0,0,0,0,0,0,0,0,0.134228188,0,0,0.134228188,0,0,0,0.939597315,0,0,0,0,0,0,0.134228188,0.939597315,0.67114094,0,0,0,0,0.268456376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67114094,0,0,0,0,0,0,11.1409396
PBM09190701,Point Buchon,MPA,2007,6.85,PB01,0,0,0,0,1.167883212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145985401,0,0,0,9.051094891,0,0,0,0,0,0,0,0,0.145985401,0,0,0,0,0.875912409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437956204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291970803,0,0,0,0,0,1.02189781,13.13868613
PBM09190702,Point Buchon,MPA,2007,6.74,PB02,0,0,1.483679525,0,0.445103858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.670623145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296735905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148367953,5.044510386
PBM09190706,Point Buchon,MPA,2007,4.44,PB06,0,0,0.225225225,0,2.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0.225225225,0,0,0,0,4.279279279,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126126126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225225225,0,0,0,0,0,0,0,0,0,0,0,0,0.225225225,0,0,0,0.225225225,0,0,0,0,0.45045045,0,0,0,0,0,0,9.009009009
PBM09190709,Point Buchon,MPA,2007,7.27,PB09,0,0,2.751031637,0,5.502063274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275103164,0,0,0,2.751031637,0,0,0,0,0,0,0,0.137551582,0,0,0,0,0,0.550206327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137551582,0,0,0,0,0,0,12.1045392
PBM09250701,Point Buchon,MPA,2007,7.8,PB01,0,0,0.256410256,0,0.512820513,0,0,0,0,0.128205128,0,0,0,0,0,0,0,0,0,0,0,0,4.871794872,0,0,0,0,0,0,0,0,0.128205128,0,0,0,0,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.282051282
PBM09250703,Point Buchon,MPA,2007,9,PB03,0,0,0,0,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,3.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,1.111111111,7.777777778
PBM09250704,Point Buchon,MPA,2007,5.56,PB04,0,0,0.35971223,0,2.697841727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35971223,0,0,0,0,0,0,0,0.179856115,0,0,0,0,0,0.539568345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.136690647
PBM09250708,Point Buchon,MPA,2007,8.99,PB08,0,0,0.111234705,0,1.557285873,0,0,0,0,0,0,0,0,0,0,0,0,0.22246941,0,0,0,0,2.55839822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111234705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333704116,0,0,0,0,0,0,0,0,0,0,0,0,0.111234705,0,0,0,0.111234705,0,0,0,0,0,0,0,0,0,0,0.556173526,5.672969967
PBM10150703,Point Buchon,MPA,2007,7,PB03,0,0,0.285714286,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.571428571,0,0,0,0,5.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0,0.142857143,0,0,0,0,0,0.285714286,8
PBM10150706,Point Buchon,MPA,2007,6.69,PB06,0,0,0,0,1.195814649,0,0,0,0,0,0,0,0,0,0,0.597907324,0,0.448430493,0,0,0,0,4.484304933,0,0,0,0,0,0,0,0,0.747384155,0,0,0,0,0.597907324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298953662,0,0,0,0,0,0,0,0,0,0,0,0,0.448430493,0,0,0,0,0,0,0,0,0.298953662,0,0,0,0,0,0.448430493,9.56651719
PBM10150709,Point Buchon,MPA,2007,4.53,PB09,0,0,0.220750552,0,0.220750552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.649006623,0,0,0,0,0,0,0,0,0.220750552,0,0,0,0,0,0,0,0,0,0.441501104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220750552,3.973509934
PBM10150711,Point Buchon,MPA,2007,6.73,PB11,0,0,0.891530461,0,0.14858841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29717682,0,0,0,2.377414562,0,0,0,0,0,0,0,0,0.59435364,0,0,0,0,0.29717682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14858841,0,0,0,0,0,0.14858841,4.903417533
PBM10240703,Point Buchon,MPA,2007,6.81,PB03,0,0,0,0,0.587371512,0,0,0,0,0,0,0,0,0,0,0,0,0.293685756,0,0,0,0,8.516886931,0,0,0,0,0,0,0,0,0.146842878,0,0,0,0,0.146842878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146842878,0,0,0,0,0,0,0,0,0,0,0,0,0.440528634,0,0,0,0.734214391,0,0,0,0,0.293685756,0,0,0,0,0,1.468428781,12.7753304
PBM10240704,Point Buchon,MPA,2007,6.48,PB04,0,0,0.771604938,0,3.549382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851851852,0,0,0,0,0,0,0,0.462962963,0.154320988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.790123457
PBM10240709,Point Buchon,MPA,2007,4.53,PB09,0,0,0,0,3.973509934,0,0,0,0,0.220750552,0,0,0,0,0,0,0,0,0,0,0,0,3.973509934,0,0,0,0,0,0,0,0,0.220750552,0,0,0,0,0.220750552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220750552,0,0,0,0,0,0,0,0,0,0,0,8.830022075
PBM10240711,Point Buchon,MPA,2007,4.6,PB11,0,0,0.869565217,0,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652173913,0,0,0,2.826086957,0,0,0,0,0,0,0,0,0.217391304,0,0,0,0,0.217391304,0,0,0,0,0,0,0,0,0,0,0,0.217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.869565217
PBR07141412,Point Buchon,REF,2014,8.31,PB12,0,0,4.332129964,0,4.332129964,0,0.120336943,0,0,0,0,0,0,0,0,0,0,0,0,0.120336943,0,0,0.601684717,0,0,0,0,0,0,0,0,0.120336943,0,0,0,0,0.120336943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120336943,0,0,0,0,0.240673887,0,0,0,0,0,0.481347774,10.58965102
PBR07141417,Point Buchon,REF,2014,7.44,PB17,0,0,0.268817204,0,4.032258065,0,0,0,0,0.134408602,0,0,0,0,0,0,0,0,0,0.403225806,0,0,3.091397849,0,0,0,0,0,0,0.134408602,0,0.403225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134408602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134408602,0,0,0,0,1.747311828,0,0,0,0,0,2.150537634,12.6344086
PBR07141421,Point Buchon,REF,2014,8.98,PB21,0,0,0,0,1.002227171,0,0,0,0,0,0,0,0,0,0,0.445434298,0,0,0.111358575,0.334075724,0,0,1.336302895,0,0,0,0,0,0,0,0,0.111358575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779510022,0,0,0,0,0,0.445434298,4.565701559
PBR07141422,Point Buchon,REF,2014,8.37,PB22,0,0,2.38948626,0,0.836320191,0,0,0,0,0.119474313,0,0,0,0,0,0,0,0,0,0.119474313,0,0,0.836320191,0,0,0,0,0,0,0.358422939,0.716845878,0.238948626,0,0,0,0,0,0,0,0,0,0.119474313,0,0,0,0,0,0,0.119474313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119474313,0,0,0,0,0,0,5.973715651
PBR07151012,Point Buchon,REF,2010,4.49,PB12,0,0,0,0,0.890868597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.113585746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004454343
PBR07151016,Point Buchon,REF,2010,4.46,PB16,0,0,0.224215247,0,0.224215247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34529148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.793721973
PBR07151017,Point Buchon,REF,2010,6.78,PB17,0,0,0.589970501,0,0.294985251,0,0,0,0,0,0,0,0,0,0,0,0,0.147492625,0,0,0,0,2.212389381,0,0,0,0,0,0,0,0,0.589970501,0,0,0,0,0.294985251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147492625,0,0,0,0,0.442477876,0,0,0,0,0,0,4.719764012
PBR07151021,Point Buchon,REF,2010,6,PB21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166666667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.5,0,0,0,0,0,0.333333333,3.833333333
PBR07210814,Point Buchon,REF,2008,6.12,PB14,0,0.326797386,0.653594771,0,0.653594771,0,0,0,0,0.163398693,0,0,0,0,0,0,0,0.163398693,0,0,0,0,2.124183007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08496732
PBR07210817,Point Buchon,REF,2008,6.62,PB17,0,0,0,0,1.963746224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.401812689,0,0,0,0,0,0,0,0,0.453172205,0,0,0,0,0.151057402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302114804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302114804,0,0,0,0,0.302114804,0,0,0,0,0,0.151057402,11.02719033
PBR07210819,Point Buchon,REF,2008,6.71,PB19,0,0,0,0,1.192250373,0,0,0,0,0,0.149031297,0,0,0,0,0.298062593,0,0,0,0,0,0,5.067064083,0,0,0,0,0,0,0,0,0.149031297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149031297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149031297,0,0,0,0,0.149031297,0,0,0,0,0,0.149031297,7.451564829
PBR07210820,Point Buchon,REF,2008,6.82,PB20,0,0,0.586510264,0,0.293255132,0,0,0,0,0.146627566,0,0,0,0,0,0,0,0,0.146627566,0,0,0,2.785923754,0,0,0,0,0,0,0.146627566,0.146627566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146627566,4.398826979
PBR07210912,Point Buchon,REF,2009,9.01,PB12,0,0,0.665926748,0,0.332963374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554938957,0,0,0,0,0,0,0,0,0.110987791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66481687
PBR07210914,Point Buchon,REF,2009,9.16,PB14,0,0.109170306,0.655021834,0,0.109170306,0,0,0,0,0.109170306,0,0,0,0,0,0,0,0,0,0,0,0,0.545851528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109170306,0,0,0,0,0,0,0,0,0,0,0,1.637554585
PBR07210916,Point Buchon,REF,2009,5.97,PB16,0,0,0.167504188,0,0.167504188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.010050251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345058626
PBR07210919,Point Buchon,REF,2009,9.23,PB19,0,0,0,0,1.625135428,0,0,0,0.108342362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325027086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433369447,0,0,0,0,0,0.325027086,2.816901408
PBR07231212,Point Buchon,REF,2012,9.19,PB12,0,0,1.19695321,0,0.108813928,0.108813928,0,0,0,0,0,0,0,0,0,0,0,0,0.108813928,0,0,0,0.544069641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067464635
PBR07231214,Point Buchon,REF,2012,9.04,PB14,0,0.442477876,0.663716814,0,0.110619469,0,0,0,0,0.110619469,0,0,0,0,0,0,0,0,0,0,0,0,0.774336283,0,0,0,0,0,0,0,0,0.110619469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110619469,0,0,0,0,0,0,2.32300885
PBR07231218,Point Buchon,REF,2012,9.01,PB18,0,0,1.442841287,0,1.220865705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.775804661,0,0,0,0,0,0,0,0.110987791,0.110987791,0,0,0,0,0.221975583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.883462819
PBR07231219,Point Buchon,REF,2012,9.53,PB19,0,0,0,0,0.209863589,0,0,0,0,0,0,0,0,0,0,0.839454355,0,0,0,0,0,0,0.944386149,0,0,0,0,0,0,0,0,0.419727177,0,0,0,0,0.104931794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.049317943,0,0,0,0,0,1.154249738,4.721930745
PBR07251312,Point Buchon,REF,2013,5.81,PB12,0,0,2.237521515,0,1.032702238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344234079,0,0,0,0,0,0,0,0,0.17211704,0,0,0,0,0.17211704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95869191
PBR07251313,Point Buchon,REF,2013,3.49,PB13,0,0,1.432664756,0,3.438395415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573065903,0,0,0,0.286532951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.730659026
PBR07251317,Point Buchon,REF,2013,3.51,PB17,0,0,1.709401709,0,1.709401709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56980057,0,0,0.56980057,0,0,0,0,0,0,0,0,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284900285,0,0,0,0,0,0.284900285,5.698005698
PBR07251319,Point Buchon,REF,2013,5.14,PB19,0,0,0,0,1.750972763,0,0,0,0,0,0,0,0,0,0,0.194552529,0,0,0.194552529,1.167315175,0,0,0.583657588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194552529,0,0,0,0,0,0.194552529,4.280155642
PBR07251712,Point Buchon,REF,2017,9.31,PB12,0,0,0.322234157,0,8.485499463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429645542,0,0,0,0,0,0,0,0,0.322234157,0,0,0,0,0.107411386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107411386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107411386,9.881847476
PBR07251714,Point Buchon,REF,2017,8.93,PB14,0,0.111982083,0.111982083,0,2.687569989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.007838746,0,0,0,0,0,0,0.111982083,0,0.111982083,0,0,0,0.111982083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223964166,0,0,0,0,0,0,4.479283315
PBR07251721,Point Buchon,REF,2017,8.89,PB21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.124859393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112485939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237345332
PBR07251722,Point Buchon,REF,2017,9.06,PB22,0,0.220750552,0.441501104,0,3.863134658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428256071,0,0,0,0,0,0,0,0.220750552,0.220750552,0,0,0,0,0.110375276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331125828,0,0,0,0,0,0,7.836644592
PBR07261012,Point Buchon,REF,2010,6.75,PB12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222222222
PBR07261013,Point Buchon,REF,2010,6.77,PB13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.101920236,0,0,0,0,0,0,0,0,0.443131462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147710487,0,0,0,0,0,0,0,0.147710487,0,0,0,0,0,0,3.840472674
PBR07261017,Point Buchon,REF,2010,6.74,PB17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522255193,0,0,0,0,0,0,0.148367953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445103858,0,0,0,0,0,0,0,0,0,0,0,3.115727003
